,type,date,LocationX,LocationY,value
2537,soil moisture @ 10cm depth,2019-01-27T03:45:00Z,265644.653,99085.58,40.080000000000
2538,soil moisture @ 10cm depth,2019-01-27T04:00:00Z,265644.653,99085.58,40.080000000000
2539,soil moisture @ 10cm depth,2019-01-27T04:15:00Z,265644.653,99085.58,40.080000000000
2540,soil moisture @ 10cm depth,2019-01-27T04:30:00Z,265644.653,99085.58,40.080000000000
2541,soil moisture @ 10cm depth,2019-01-27T04:45:00Z,265644.653,99085.58,40.080000000000
2542,soil moisture @ 10cm depth,2019-01-27T05:00:00Z,265644.653,99085.58,40.080000000000
2543,soil moisture @ 10cm depth,2019-01-27T05:15:00Z,265644.653,99085.58,40.080000000000
2544,soil moisture @ 10cm depth,2019-01-27T05:30:00Z,265644.653,99085.58,40.080000000000
2545,soil moisture @ 10cm depth,2019-01-27T05:45:00Z,265644.653,99085.58,40.080000000000
2546,soil moisture @ 10cm depth,2019-01-27T06:00:00Z,265644.653,99085.58,40.080000000000
2547,soil moisture @ 10cm depth,2019-01-27T06:15:00Z,265644.653,99085.58,40.060000000000
2548,soil moisture @ 10cm depth,2019-01-27T06:30:00Z,265644.653,99085.58,40.030000000000
2549,soil moisture @ 10cm depth,2019-01-27T06:45:00Z,265644.653,99085.58,39.990000000000
2550,precipitation,2019-01-27T07:00:00Z,265644.653,99085.58,0.000000000000
2551,precipitation,2019-01-27T07:15:00Z,265644.653,99085.58,0.000000000000
2552,precipitation,2019-01-27T07:30:00Z,265644.653,99085.58,0.000000000000
2553,precipitation,2019-01-27T07:45:00Z,265644.653,99085.58,0.000000000000
2554,precipitation,2019-01-27T08:00:00Z,265644.653,99085.58,0.000000000000
2555,precipitation,2019-01-27T08:15:00Z,265644.653,99085.58,0.200000000000
2556,precipitation,2019-01-27T08:30:00Z,265644.653,99085.58,0.000000000000
2557,precipitation,2019-01-27T08:45:00Z,265644.653,99085.58,0.000000000000
2558,precipitation,2019-01-27T09:00:00Z,265644.653,99085.58,0.000000000000
2559,precipitation,2019-01-27T09:15:00Z,265644.653,99085.58,0.000000000000
2560,precipitation,2019-01-27T09:30:00Z,265644.653,99085.58,0.000000000000
2561,precipitation,2019-01-27T09:45:00Z,265644.653,99085.58,0.000000000000
2562,precipitation,2019-01-27T10:00:00Z,265644.653,99085.58,0.000000000000
2563,precipitation,2019-01-27T10:15:00Z,265644.653,99085.58,0.000000000000
2564,precipitation,2019-01-27T10:30:00Z,265644.653,99085.58,0.000000000000
2565,precipitation,2019-01-27T10:45:00Z,265644.653,99085.58,0.000000000000
2566,precipitation,2019-01-27T11:00:00Z,265644.653,99085.58,0.000000000000
2567,precipitation,2019-01-27T11:15:00Z,265644.653,99085.58,0.000000000000
2568,precipitation,2019-01-27T11:30:00Z,265644.653,99085.58,0.000000000000
2569,precipitation,2019-01-27T11:45:00Z,265644.653,99085.58,0.000000000000
2570,precipitation,2019-01-27T12:00:00Z,265644.653,99085.58,0.000000000000
2571,precipitation,2019-01-27T12:15:00Z,265644.653,99085.58,0.000000000000
2572,precipitation,2019-01-27T12:30:00Z,265644.653,99085.58,0.000000000000
2573,precipitation,2019-01-27T12:45:00Z,265644.653,99085.58,0.000000000000
2574,precipitation,2019-01-27T13:00:00Z,265644.653,99085.58,0.000000000000
2575,soil moisture @ 10cm depth,2019-01-27T07:00:00Z,265644.653,99085.58,39.990000000000
2576,soil moisture @ 10cm depth,2019-01-27T07:15:00Z,265644.653,99085.58,39.940000000000
2577,soil moisture @ 10cm depth,2019-01-27T07:30:00Z,265644.653,99085.58,39.940000000000
2578,soil moisture @ 10cm depth,2019-01-27T07:45:00Z,265644.653,99085.58,39.990000000000
2579,soil moisture @ 10cm depth,2019-01-27T08:00:00Z,265644.653,99085.58,39.970000000000
2580,soil moisture @ 10cm depth,2019-01-27T08:15:00Z,265644.653,99085.58,39.970000000000
2581,soil moisture @ 10cm depth,2019-01-27T08:30:00Z,265644.653,99085.58,39.940000000000
2582,soil moisture @ 10cm depth,2019-01-27T08:45:00Z,265644.653,99085.58,39.940000000000
2583,soil moisture @ 10cm depth,2019-01-27T09:00:00Z,265644.653,99085.58,39.940000000000
2584,soil moisture @ 10cm depth,2019-01-27T09:15:00Z,265644.653,99085.58,39.940000000000
2585,soil moisture @ 10cm depth,2019-01-27T09:30:00Z,265644.653,99085.58,39.940000000000
2586,soil moisture @ 10cm depth,2019-01-27T09:45:00Z,265644.653,99085.58,39.940000000000
2587,soil moisture @ 10cm depth,2019-01-27T10:00:00Z,265644.653,99085.58,40.010000000000
2588,soil moisture @ 10cm depth,2019-01-27T10:15:00Z,265644.653,99085.58,39.920000000000
2589,soil moisture @ 10cm depth,2019-01-27T10:30:00Z,265644.653,99085.58,39.910000000000
2590,soil moisture @ 10cm depth,2019-01-27T10:45:00Z,265644.653,99085.58,39.910000000000
2591,soil moisture @ 10cm depth,2019-01-27T11:00:00Z,265644.653,99085.58,39.910000000000
2592,soil moisture @ 10cm depth,2019-01-27T11:15:00Z,265644.653,99085.58,39.910000000000
2593,soil moisture @ 10cm depth,2019-01-27T11:30:00Z,265644.653,99085.58,39.910000000000
2594,soil moisture @ 10cm depth,2019-01-27T11:45:00Z,265644.653,99085.58,39.910000000000
2595,soil moisture @ 10cm depth,2019-01-27T12:00:00Z,265644.653,99085.58,39.860000000000
2596,soil moisture @ 10cm depth,2019-01-27T12:15:00Z,265644.653,99085.58,39.860000000000
2597,soil moisture @ 10cm depth,2019-01-27T12:30:00Z,265644.653,99085.58,39.860000000000
2598,soil moisture @ 10cm depth,2019-01-27T12:45:00Z,265644.653,99085.58,39.910000000000
2599,soil moisture @ 10cm depth,2019-01-27T13:00:00Z,265644.653,99085.58,39.910000000000
2600,precipitation,2019-01-27T13:15:00Z,265644.653,99085.58,0.000000000000
2601,precipitation,2019-01-27T13:30:00Z,265644.653,99085.58,0.000000000000
2602,precipitation,2019-01-27T13:45:00Z,265644.653,99085.58,0.000000000000
2603,precipitation,2019-01-27T14:00:00Z,265644.653,99085.58,0.000000000000
2604,precipitation,2019-01-27T14:15:00Z,265644.653,99085.58,0.000000000000
2605,precipitation,2019-01-27T14:30:00Z,265644.653,99085.58,0.000000000000
2606,precipitation,2019-01-27T14:45:00Z,265644.653,99085.58,0.000000000000
2607,precipitation,2019-01-27T15:00:00Z,265644.653,99085.58,0.000000000000
2608,precipitation,2019-01-27T15:15:00Z,265644.653,99085.58,0.000000000000
2609,precipitation,2019-01-27T15:30:00Z,265644.653,99085.58,0.000000000000
2610,precipitation,2019-01-27T15:45:00Z,265644.653,99085.58,0.000000000000
2611,precipitation,2019-01-27T16:00:00Z,265644.653,99085.58,0.000000000000
2612,precipitation,2019-01-27T16:15:00Z,265644.653,99085.58,0.000000000000
2613,precipitation,2019-01-27T16:30:00Z,265644.653,99085.58,0.000000000000
2614,precipitation,2019-01-27T16:45:00Z,265644.653,99085.58,0.000000000000
2615,precipitation,2019-01-27T17:00:00Z,265644.653,99085.58,0.000000000000
2616,precipitation,2019-01-27T17:15:00Z,265644.653,99085.58,0.000000000000
2617,precipitation,2019-01-27T17:30:00Z,265644.653,99085.58,0.000000000000
2618,precipitation,2019-01-27T17:45:00Z,265644.653,99085.58,0.000000000000
2619,precipitation,2019-01-27T18:00:00Z,265644.653,99085.58,0.000000000000
2620,precipitation,2019-01-27T18:15:00Z,265644.653,99085.58,0.000000000000
2621,precipitation,2019-01-27T18:30:00Z,265644.653,99085.58,0.000000000000
2622,precipitation,2019-01-27T18:45:00Z,265644.653,99085.58,0.000000000000
2623,precipitation,2019-01-27T19:00:00Z,265644.653,99085.58,0.000000000000
2624,precipitation,2019-01-27T19:15:00Z,265644.653,99085.58,0.000000000000
2625,soil moisture @ 10cm depth,2019-01-27T13:15:00Z,265644.653,99085.58,39.920000000000
2626,soil moisture @ 10cm depth,2019-01-27T13:30:00Z,265644.653,99085.58,39.860000000000
2627,soil moisture @ 10cm depth,2019-01-27T13:45:00Z,265644.653,99085.58,39.860000000000
2628,soil moisture @ 10cm depth,2019-01-27T14:00:00Z,265644.653,99085.58,39.840000000000
2629,soil moisture @ 10cm depth,2019-01-27T14:15:00Z,265644.653,99085.58,39.860000000000
2630,soil moisture @ 10cm depth,2019-01-27T14:30:00Z,265644.653,99085.58,39.860000000000
2631,soil moisture @ 10cm depth,2019-01-27T14:45:00Z,265644.653,99085.58,39.860000000000
2632,soil moisture @ 10cm depth,2019-01-27T15:00:00Z,265644.653,99085.58,39.860000000000
2633,soil moisture @ 10cm depth,2019-01-27T15:15:00Z,265644.653,99085.58,39.860000000000
2634,soil moisture @ 10cm depth,2019-01-27T15:30:00Z,265644.653,99085.58,39.840000000000
2635,soil moisture @ 10cm depth,2019-01-27T15:45:00Z,265644.653,99085.58,39.840000000000
2636,soil moisture @ 10cm depth,2019-01-27T16:00:00Z,265644.653,99085.58,39.860000000000
2637,soil moisture @ 10cm depth,2019-01-27T16:15:00Z,265644.653,99085.58,39.840000000000
2638,soil moisture @ 10cm depth,2019-01-27T16:30:00Z,265644.653,99085.58,39.840000000000
2639,soil moisture @ 10cm depth,2019-01-27T16:45:00Z,265644.653,99085.58,39.820000000000
2640,soil moisture @ 10cm depth,2019-01-27T17:00:00Z,265644.653,99085.58,39.820000000000
2641,soil moisture @ 10cm depth,2019-01-27T17:15:00Z,265644.653,99085.58,39.840000000000
2642,soil moisture @ 10cm depth,2019-01-27T17:30:00Z,265644.653,99085.58,39.840000000000
2643,soil moisture @ 10cm depth,2019-01-27T17:45:00Z,265644.653,99085.58,39.840000000000
2644,soil moisture @ 10cm depth,2019-01-27T18:00:00Z,265644.653,99085.58,39.840000000000
2645,soil moisture @ 10cm depth,2019-01-27T18:15:00Z,265644.653,99085.58,39.840000000000
2646,soil moisture @ 10cm depth,2019-01-27T18:30:00Z,265644.653,99085.58,39.800000000000
2647,soil moisture @ 10cm depth,2019-01-27T18:45:00Z,265644.653,99085.58,39.800000000000
2648,soil moisture @ 10cm depth,2019-01-27T19:00:00Z,265644.653,99085.58,39.800000000000
2649,soil moisture @ 10cm depth,2019-01-27T19:15:00Z,265644.653,99085.58,39.770000000000
2650,precipitation,2019-01-27T19:30:00Z,265644.653,99085.58,0.000000000000
2651,precipitation,2019-01-27T19:45:00Z,265644.653,99085.58,0.000000000000
2652,precipitation,2019-01-27T20:00:00Z,265644.653,99085.58,0.000000000000
2653,precipitation,2019-01-27T20:15:00Z,265644.653,99085.58,0.000000000000
2654,precipitation,2019-01-27T20:30:00Z,265644.653,99085.58,0.000000000000
2655,precipitation,2019-01-27T20:45:00Z,265644.653,99085.58,0.000000000000
2656,precipitation,2019-01-27T21:00:00Z,265644.653,99085.58,0.000000000000
2657,precipitation,2019-01-27T21:15:00Z,265644.653,99085.58,0.000000000000
2658,precipitation,2019-01-27T21:30:00Z,265644.653,99085.58,0.000000000000
2659,precipitation,2019-01-27T21:45:00Z,265644.653,99085.58,0.000000000000
2660,precipitation,2019-01-27T22:00:00Z,265644.653,99085.58,0.000000000000
2661,precipitation,2019-01-27T22:15:00Z,265644.653,99085.58,0.000000000000
2662,precipitation,2019-01-27T22:30:00Z,265644.653,99085.58,0.000000000000
2663,precipitation,2019-01-27T22:45:00Z,265644.653,99085.58,0.000000000000
2664,precipitation,2019-01-27T23:00:00Z,265644.653,99085.58,0.000000000000
2665,precipitation,2019-01-27T23:15:00Z,265644.653,99085.58,0.000000000000
2666,precipitation,2019-01-27T23:30:00Z,265644.653,99085.58,0.000000000000
2667,precipitation,2019-01-27T23:45:00Z,265644.653,99085.58,0.000000000000
2668,precipitation,2019-01-28T00:00:00Z,265644.653,99085.58,0.000000000000
2669,precipitation,2019-01-28T00:15:00Z,265644.653,99085.58,0.000000000000
2670,precipitation,2019-01-28T00:30:00Z,265644.653,99085.58,0.000000000000
2671,precipitation,2019-01-28T00:45:00Z,265644.653,99085.58,0.000000000000
2672,precipitation,2019-01-28T01:00:00Z,265644.653,99085.58,0.000000000000
2673,precipitation,2019-01-28T01:15:00Z,265644.653,99085.58,0.000000000000
2674,precipitation,2019-01-28T01:30:00Z,265644.653,99085.58,0.000000000000
2675,soil moisture @ 10cm depth,2019-01-27T19:30:00Z,265644.653,99085.58,39.770000000000
2676,soil moisture @ 10cm depth,2019-01-27T19:45:00Z,265644.653,99085.58,39.770000000000
2677,soil moisture @ 10cm depth,2019-01-27T20:00:00Z,265644.653,99085.58,39.770000000000
2678,soil moisture @ 10cm depth,2019-01-27T20:15:00Z,265644.653,99085.58,39.770000000000
2679,soil moisture @ 10cm depth,2019-01-27T20:30:00Z,265644.653,99085.58,39.770000000000
2680,soil moisture @ 10cm depth,2019-01-27T20:45:00Z,265644.653,99085.58,39.730000000000
2681,soil moisture @ 10cm depth,2019-01-27T21:00:00Z,265644.653,99085.58,39.730000000000
2682,soil moisture @ 10cm depth,2019-01-27T21:15:00Z,265644.653,99085.58,39.730000000000
2683,soil moisture @ 10cm depth,2019-01-27T21:30:00Z,265644.653,99085.58,39.730000000000
2684,soil moisture @ 10cm depth,2019-01-27T21:45:00Z,265644.653,99085.58,39.730000000000
2685,soil moisture @ 10cm depth,2019-01-27T22:00:00Z,265644.653,99085.58,39.730000000000
2686,soil moisture @ 10cm depth,2019-01-27T22:15:00Z,265644.653,99085.58,39.730000000000
2687,soil moisture @ 10cm depth,2019-01-27T22:30:00Z,265644.653,99085.58,39.730000000000
2688,soil moisture @ 10cm depth,2019-01-27T22:45:00Z,265644.653,99085.58,39.730000000000
2689,soil moisture @ 10cm depth,2019-01-27T23:00:00Z,265644.653,99085.58,39.730000000000
2690,soil moisture @ 10cm depth,2019-01-27T23:15:00Z,265644.653,99085.58,39.690000000000
2691,soil moisture @ 10cm depth,2019-01-27T23:30:00Z,265644.653,99085.58,39.650000000000
2692,soil moisture @ 10cm depth,2019-01-27T23:45:00Z,265644.653,99085.58,39.690000000000
2693,soil moisture @ 10cm depth,2019-01-28T00:00:00Z,265644.653,99085.58,39.690000000000
2694,soil moisture @ 10cm depth,2019-01-28T00:15:00Z,265644.653,99085.58,39.650000000000
2695,soil moisture @ 10cm depth,2019-01-28T00:30:00Z,265644.653,99085.58,39.650000000000
2696,soil moisture @ 10cm depth,2019-01-28T00:45:00Z,265644.653,99085.58,39.650000000000
2697,soil moisture @ 10cm depth,2019-01-28T01:00:00Z,265644.653,99085.58,39.690000000000
2698,soil moisture @ 10cm depth,2019-01-28T01:15:00Z,265644.653,99085.58,39.690000000000
2699,soil moisture @ 10cm depth,2019-01-28T01:30:00Z,265644.653,99085.58,39.690000000000
2700,precipitation,2019-01-28T01:45:00Z,265644.653,99085.58,0.000000000000
2701,precipitation,2019-01-28T02:00:00Z,265644.653,99085.58,0.000000000000
2702,precipitation,2019-01-28T02:15:00Z,265644.653,99085.58,0.000000000000
2703,precipitation,2019-01-28T02:30:00Z,265644.653,99085.58,0.000000000000
2704,precipitation,2019-01-28T02:45:00Z,265644.653,99085.58,0.000000000000
2705,precipitation,2019-01-28T03:00:00Z,265644.653,99085.58,0.000000000000
2706,precipitation,2019-01-28T03:15:00Z,265644.653,99085.58,0.000000000000
2707,precipitation,2019-01-28T03:30:00Z,265644.653,99085.58,0.000000000000
2708,precipitation,2019-01-28T03:45:00Z,265644.653,99085.58,0.000000000000
2709,precipitation,2019-01-28T04:00:00Z,265644.653,99085.58,0.000000000000
2710,precipitation,2019-01-28T04:15:00Z,265644.653,99085.58,0.000000000000
2711,precipitation,2019-01-28T04:30:00Z,265644.653,99085.58,0.000000000000
2712,precipitation,2019-01-28T04:45:00Z,265644.653,99085.58,0.000000000000
2713,precipitation,2019-01-28T05:00:00Z,265644.653,99085.58,0.000000000000
2714,precipitation,2019-01-28T05:15:00Z,265644.653,99085.58,0.000000000000
2715,precipitation,2019-01-28T05:30:00Z,265644.653,99085.58,0.000000000000
2716,precipitation,2019-01-28T05:45:00Z,265644.653,99085.58,0.000000000000
2717,precipitation,2019-01-28T06:00:00Z,265644.653,99085.58,0.000000000000
2718,precipitation,2019-01-28T06:15:00Z,265644.653,99085.58,0.000000000000
2719,precipitation,2019-01-28T06:30:00Z,265644.653,99085.58,0.000000000000
2720,precipitation,2019-01-28T06:45:00Z,265644.653,99085.58,0.000000000000
2721,precipitation,2019-01-28T07:00:00Z,265644.653,99085.58,0.000000000000
2722,precipitation,2019-01-28T07:15:00Z,265644.653,99085.58,0.000000000000
2723,precipitation,2019-01-28T07:30:00Z,265644.653,99085.58,0.000000000000
2724,precipitation,2019-01-28T07:45:00Z,265644.653,99085.58,0.000000000000
2725,soil moisture @ 10cm depth,2019-01-28T01:45:00Z,265644.653,99085.58,39.650000000000
2726,soil moisture @ 10cm depth,2019-01-28T02:00:00Z,265644.653,99085.58,39.620000000000
2727,soil moisture @ 10cm depth,2019-01-28T02:15:00Z,265644.653,99085.58,39.670000000000
2728,soil moisture @ 10cm depth,2019-01-28T02:30:00Z,265644.653,99085.58,39.620000000000
2729,soil moisture @ 10cm depth,2019-01-28T02:45:00Z,265644.653,99085.58,39.560000000000
2730,soil moisture @ 10cm depth,2019-01-28T03:00:00Z,265644.653,99085.58,39.560000000000
2731,soil moisture @ 10cm depth,2019-01-28T03:15:00Z,265644.653,99085.58,39.560000000000
2732,soil moisture @ 10cm depth,2019-01-28T03:30:00Z,265644.653,99085.58,39.560000000000
2733,soil moisture @ 10cm depth,2019-01-28T03:45:00Z,265644.653,99085.58,39.580000000000
2734,soil moisture @ 10cm depth,2019-01-28T04:00:00Z,265644.653,99085.58,39.560000000000
2735,soil moisture @ 10cm depth,2019-01-28T04:15:00Z,265644.653,99085.58,39.580000000000
2736,soil moisture @ 10cm depth,2019-01-28T04:30:00Z,265644.653,99085.58,39.620000000000
2737,soil moisture @ 10cm depth,2019-01-28T04:45:00Z,265644.653,99085.58,39.650000000000
2738,soil moisture @ 10cm depth,2019-01-28T05:00:00Z,265644.653,99085.58,39.650000000000
2739,soil moisture @ 10cm depth,2019-01-28T05:15:00Z,265644.653,99085.58,39.620000000000
2740,soil moisture @ 10cm depth,2019-01-28T05:30:00Z,265644.653,99085.58,39.580000000000
2741,soil moisture @ 10cm depth,2019-01-28T05:45:00Z,265644.653,99085.58,39.650000000000
2742,soil moisture @ 10cm depth,2019-01-28T06:00:00Z,265644.653,99085.58,39.620000000000
2743,soil moisture @ 10cm depth,2019-01-28T06:15:00Z,265644.653,99085.58,39.620000000000
2744,soil moisture @ 10cm depth,2019-01-28T06:30:00Z,265644.653,99085.58,39.580000000000
2745,soil moisture @ 10cm depth,2019-01-28T06:45:00Z,265644.653,99085.58,39.620000000000
2746,soil moisture @ 10cm depth,2019-01-28T07:00:00Z,265644.653,99085.58,39.620000000000
2747,soil moisture @ 10cm depth,2019-01-28T07:15:00Z,265644.653,99085.58,39.620000000000
2748,soil moisture @ 10cm depth,2019-01-28T07:30:00Z,265644.653,99085.58,39.620000000000
2749,soil moisture @ 10cm depth,2019-01-28T07:45:00Z,265644.653,99085.58,39.620000000000
2750,precipitation,2019-01-28T08:00:00Z,265644.653,99085.58,0.000000000000
2751,precipitation,2019-01-28T08:15:00Z,265644.653,99085.58,0.000000000000
2752,precipitation,2019-01-28T08:30:00Z,265644.653,99085.58,0.000000000000
2753,precipitation,2019-01-28T08:45:00Z,265644.653,99085.58,0.000000000000
2754,precipitation,2019-01-28T09:00:00Z,265644.653,99085.58,0.000000000000
2755,precipitation,2019-01-28T09:15:00Z,265644.653,99085.58,0.000000000000
2756,precipitation,2019-01-28T09:30:00Z,265644.653,99085.58,0.000000000000
2757,precipitation,2019-01-28T09:45:00Z,265644.653,99085.58,0.000000000000
2758,precipitation,2019-01-28T10:00:00Z,265644.653,99085.58,0.000000000000
2759,precipitation,2019-01-28T10:15:00Z,265644.653,99085.58,0.000000000000
2760,precipitation,2019-01-28T10:30:00Z,265644.653,99085.58,0.000000000000
2761,precipitation,2019-01-28T10:45:00Z,265644.653,99085.58,0.000000000000
2762,precipitation,2019-01-28T11:00:00Z,265644.653,99085.58,0.000000000000
2763,precipitation,2019-01-28T11:15:00Z,265644.653,99085.58,0.000000000000
2764,precipitation,2019-01-28T11:30:00Z,265644.653,99085.58,0.000000000000
2765,precipitation,2019-01-28T11:45:00Z,265644.653,99085.58,0.000000000000
2766,precipitation,2019-01-28T12:00:00Z,265644.653,99085.58,0.000000000000
2767,precipitation,2019-01-28T12:15:00Z,265644.653,99085.58,0.000000000000
2768,precipitation,2019-01-28T12:30:00Z,265644.653,99085.58,0.000000000000
2769,precipitation,2019-01-28T12:45:00Z,265644.653,99085.58,0.000000000000
2770,precipitation,2019-01-28T13:00:00Z,265644.653,99085.58,0.000000000000
2771,precipitation,2019-01-28T13:15:00Z,265644.653,99085.58,0.000000000000
2772,precipitation,2019-01-28T13:30:00Z,265644.653,99085.58,0.000000000000
2773,precipitation,2019-01-28T13:45:00Z,265644.653,99085.58,0.000000000000
2774,precipitation,2019-01-28T14:00:00Z,265644.653,99085.58,0.000000000000
2775,soil moisture @ 10cm depth,2019-01-28T08:00:00Z,265644.653,99085.58,39.620000000000
2776,soil moisture @ 10cm depth,2019-01-28T08:15:00Z,265644.653,99085.58,39.620000000000
2777,soil moisture @ 10cm depth,2019-01-28T08:30:00Z,265644.653,99085.58,39.580000000000
2778,soil moisture @ 10cm depth,2019-01-28T08:45:00Z,265644.653,99085.58,39.580000000000
2779,soil moisture @ 10cm depth,2019-01-28T09:00:00Z,265644.653,99085.58,39.560000000000
2780,soil moisture @ 10cm depth,2019-01-28T09:15:00Z,265644.653,99085.58,39.560000000000
2781,soil moisture @ 10cm depth,2019-01-28T09:30:00Z,265644.653,99085.58,39.560000000000
2782,soil moisture @ 10cm depth,2019-01-28T09:45:00Z,265644.653,99085.58,39.560000000000
2783,soil moisture @ 10cm depth,2019-01-28T10:00:00Z,265644.653,99085.58,39.540000000000
2784,soil moisture @ 10cm depth,2019-01-28T10:15:00Z,265644.653,99085.58,39.540000000000
2785,soil moisture @ 10cm depth,2019-01-28T10:30:00Z,265644.653,99085.58,39.540000000000
2786,soil moisture @ 10cm depth,2019-01-28T10:45:00Z,265644.653,99085.58,39.540000000000
2787,soil moisture @ 10cm depth,2019-01-28T11:00:00Z,265644.653,99085.58,39.540000000000
2788,soil moisture @ 10cm depth,2019-01-28T11:15:00Z,265644.653,99085.58,39.540000000000
2789,soil moisture @ 10cm depth,2019-01-28T11:30:00Z,265644.653,99085.58,39.540000000000
2790,soil moisture @ 10cm depth,2019-01-28T11:45:00Z,265644.653,99085.58,39.540000000000
2791,soil moisture @ 10cm depth,2019-01-28T12:00:00Z,265644.653,99085.58,39.540000000000
2792,soil moisture @ 10cm depth,2019-01-28T12:15:00Z,265644.653,99085.58,39.540000000000
2793,soil moisture @ 10cm depth,2019-01-28T12:30:00Z,265644.653,99085.58,39.540000000000
2794,soil moisture @ 10cm depth,2019-01-28T12:45:00Z,265644.653,99085.58,39.540000000000
2795,soil moisture @ 10cm depth,2019-01-28T13:00:00Z,265644.653,99085.58,39.560000000000
2796,soil moisture @ 10cm depth,2019-01-28T13:15:00Z,265644.653,99085.58,39.580000000000
2797,soil moisture @ 10cm depth,2019-01-28T13:30:00Z,265644.653,99085.58,39.580000000000
2798,soil moisture @ 10cm depth,2019-01-28T13:45:00Z,265644.653,99085.58,39.560000000000
2799,soil moisture @ 10cm depth,2019-01-28T14:00:00Z,265644.653,99085.58,39.540000000000
2800,precipitation,2019-01-28T14:15:00Z,265644.653,99085.58,0.000000000000
2801,precipitation,2019-01-28T14:30:00Z,265644.653,99085.58,0.000000000000
2802,precipitation,2019-01-28T14:45:00Z,265644.653,99085.58,0.000000000000
2803,precipitation,2019-01-28T15:00:00Z,265644.653,99085.58,0.000000000000
2804,precipitation,2019-01-28T15:15:00Z,265644.653,99085.58,0.000000000000
2805,precipitation,2019-01-28T15:30:00Z,265644.653,99085.58,0.000000000000
2806,precipitation,2019-01-28T15:45:00Z,265644.653,99085.58,0.000000000000
2807,precipitation,2019-01-28T16:00:00Z,265644.653,99085.58,0.000000000000
2808,precipitation,2019-01-28T16:15:00Z,265644.653,99085.58,0.000000000000
2809,precipitation,2019-01-28T16:30:00Z,265644.653,99085.58,0.000000000000
2810,precipitation,2019-01-28T16:45:00Z,265644.653,99085.58,0.000000000000
2811,precipitation,2019-01-28T17:00:00Z,265644.653,99085.58,0.000000000000
2812,precipitation,2019-01-28T17:15:00Z,265644.653,99085.58,0.000000000000
2813,precipitation,2019-01-28T17:30:00Z,265644.653,99085.58,0.000000000000
2814,precipitation,2019-01-28T17:45:00Z,265644.653,99085.58,0.000000000000
2815,precipitation,2019-01-28T18:00:00Z,265644.653,99085.58,0.000000000000
2816,precipitation,2019-01-28T18:15:00Z,265644.653,99085.58,0.000000000000
2817,precipitation,2019-01-28T18:30:00Z,265644.653,99085.58,0.000000000000
2818,precipitation,2019-01-28T18:45:00Z,265644.653,99085.58,0.000000000000
2819,precipitation,2019-01-28T19:00:00Z,265644.653,99085.58,0.000000000000
2820,precipitation,2019-01-28T19:15:00Z,265644.653,99085.58,0.000000000000
2821,precipitation,2019-01-28T19:30:00Z,265644.653,99085.58,0.000000000000
2822,precipitation,2019-01-28T19:45:00Z,265644.653,99085.58,0.000000000000
2823,precipitation,2019-01-28T20:00:00Z,265644.653,99085.58,0.000000000000
2824,precipitation,2019-01-28T20:15:00Z,265644.653,99085.58,0.000000000000
2825,soil moisture @ 10cm depth,2019-01-28T14:15:00Z,265644.653,99085.58,39.540000000000
2826,soil moisture @ 10cm depth,2019-01-28T14:30:00Z,265644.653,99085.58,39.650000000000
2827,soil moisture @ 10cm depth,2019-01-28T14:45:00Z,265644.653,99085.58,39.540000000000
2828,soil moisture @ 10cm depth,2019-01-28T15:00:00Z,265644.653,99085.58,39.540000000000
2829,soil moisture @ 10cm depth,2019-01-28T15:15:00Z,265644.653,99085.58,39.540000000000
2830,soil moisture @ 10cm depth,2019-01-28T15:30:00Z,265644.653,99085.58,39.540000000000
2831,soil moisture @ 10cm depth,2019-01-28T15:45:00Z,265644.653,99085.58,39.540000000000
2832,soil moisture @ 10cm depth,2019-01-28T16:00:00Z,265644.653,99085.58,39.540000000000
2833,soil moisture @ 10cm depth,2019-01-28T16:15:00Z,265644.653,99085.58,39.540000000000
2834,soil moisture @ 10cm depth,2019-01-28T16:30:00Z,265644.653,99085.58,39.540000000000
2835,soil moisture @ 10cm depth,2019-01-28T16:45:00Z,265644.653,99085.58,39.540000000000
2836,soil moisture @ 10cm depth,2019-01-28T17:00:00Z,265644.653,99085.58,39.540000000000
2837,soil moisture @ 10cm depth,2019-01-28T17:15:00Z,265644.653,99085.58,39.540000000000
2838,soil moisture @ 10cm depth,2019-01-28T17:30:00Z,265644.653,99085.58,39.540000000000
2839,soil moisture @ 10cm depth,2019-01-28T17:45:00Z,265644.653,99085.58,39.540000000000
2840,soil moisture @ 10cm depth,2019-01-28T18:00:00Z,265644.653,99085.58,39.540000000000
2841,soil moisture @ 10cm depth,2019-01-28T18:15:00Z,265644.653,99085.58,39.540000000000
2842,soil moisture @ 10cm depth,2019-01-28T18:30:00Z,265644.653,99085.58,39.540000000000
2843,soil moisture @ 10cm depth,2019-01-28T18:45:00Z,265644.653,99085.58,39.540000000000
2844,soil moisture @ 10cm depth,2019-01-28T19:00:00Z,265644.653,99085.58,39.560000000000
2845,soil moisture @ 10cm depth,2019-01-28T19:15:00Z,265644.653,99085.58,39.560000000000
2846,soil moisture @ 10cm depth,2019-01-28T19:30:00Z,265644.653,99085.58,39.540000000000
2847,soil moisture @ 10cm depth,2019-01-28T19:45:00Z,265644.653,99085.58,39.540000000000
2848,soil moisture @ 10cm depth,2019-01-28T20:00:00Z,265644.653,99085.58,39.540000000000
